0,1,2,3,,,,,,,,,
-0.623417889,0.000217918,0.020898519,-0.110735899,,-0.623417889,0.000217918,,,,,,
-0.62380046,-0.001207901,-0.039742473,0.036944989,,-0.62380046,-0.001207901,,,,,,
-0.625681035,0.000921798,-0.054274578,0.069492034,,-0.625681035,0.000921798,,,,,,
-0.627279056,0.002335089,-0.025772498,0.00246697,,-0.627279056,0.002335089,,,,,,
-0.628066587,0.001934612,-0.013639336,-0.022202194,,-0.628066587,0.001934612,,,,,,
-0.628420261,0.000685997,-0.004050292,-0.040214279,,-0.628420261,0.000685997,,,,,,
-0.630024099,0.002540232,-0.075885215,0.130752966,,-0.630024099,0.002540232,,,,,,
-0.630553241,0.001841039,0.048936555,-0.161485912,,-0.630553241,0.001841039,,,,,,
-0.631101934,0.00148421,-0.075845018,0.139080151,,-0.631101934,0.00148421,,,,,,
-0.631848193,0.001602549,0.038065137,-0.129127684,,-0.631848193,0.001602549,,,,,,
-0.631726043,-8.83E-05,-0.03162788,0.041687826,,-0.631726043,-8.83E-05,,,,,,
-0.631894509,-0.00100406,0.023003021,-0.085760259,,-0.631894509,-0.00100406,,,,,,
-0.631248363,-0.003692056,0.009422521,-0.049731036,,-0.631248363,-0.003692056,,,,,,
-0.63165051,-0.003842052,-0.029369641,0.040845183,,-0.63165051,-0.003842052,,,,,,
-0.631046258,-0.006458513,0.05927432,-0.169069406,,-0.631046258,-0.006458513,,,,,,
-0.630564097,-0.008709963,-0.034734418,0.052714225,,-0.630564097,-0.008709963,,,,,,
-0.631300101,-0.008315983,-0.002218163,-0.03167678,,-0.631300101,-0.008315983,,,,,,
-0.631676637,-0.008998387,-0.016543224,-0.003016188,,-0.631676637,-0.008998387,,,,,,
-0.632476542,-0.008927008,-0.023435363,0.006454021,,-0.632476542,-0.008927008,,,,,,
-0.634261391,-0.006823534,-0.065691483,0.097783736,,-0.634261391,-0.006823534,,,,,,
-0.636039962,-0.005097068,-0.023457309,-0.009504568,,-0.636039962,-0.005097068,,,,,,
-0.638204873,-0.002656634,-0.084597352,0.129942407,,-0.638204873,-0.002656634,,,,,,
-0.640084397,-0.00113564,-0.009722956,-0.05087719,,-0.640084397,-0.00113564,,,,,,
-0.641800913,1.94E-06,-0.075856137,0.105650865,,-0.641800913,1.94E-06,,,,,,
-0.643226127,0.000379969,0.004259572,-0.083838165,,-0.643226127,0.000379969,,,,,,
-0.644488661,0.000507679,-0.067092908,0.087687074,,-0.644488661,0.000507679,,,,,,
-0.645839212,0.000841299,-0.00071234,-0.06859986,,-0.645839212,0.000841299,,,,,,
-0.646318919,-0.000728762,-0.023141387,-0.011084611,,-0.646318919,-0.000728762,,,,,,
-0.64882303,0.002554772,-0.101814271,0.173182604,,-0.64882303,0.002554772,,,,,,
-0.650611727,0.004030407,0.011883663,-0.095083763,,-0.650611727,0.004030407,,,,,,
-0.650946868,0.002328652,-0.028428268,0.008106776,,-0.650946868,0.002328652,,,,,,
-0.652496653,0.003684863,-0.049001878,0.059221043,,-0.652496653,0.003684863,,,,,,
-0.653463062,0.003763036,0.000483449,-0.053606608,,-0.653463062,0.003763036,,,,,,
-0.654019591,0.003123032,-0.028169955,0.02037205,,-0.654019591,0.003123032,,,,,,
-0.654298741,0.002019021,0.014070569,-0.074380839,,-0.654298741,0.002019021,,,,,,
-0.654583265,0.00117345,-0.028098957,0.030364657,,-0.654583265,0.00117345,,,,,,
-0.654238304,-0.001032621,0.045100361,-0.1385952,,-0.654238304,-0.001032621,,,,,,
-0.65439789,-0.001821403,-0.052658632,0.095494766,,-0.65439789,-0.001821403,,,,,,
-0.656093558,0.000935001,-0.032271937,0.04366752,,-0.656093558,0.000935001,,,,,,
-0.656795054,0.001303678,-0.002928426,-0.024142577,,-0.656795054,0.001303678,,,,,,
-0.656800069,0.000154758,0.002684956,-0.033399833,,-0.656800069,0.000154758,,,,,,
-0.657701083,0.001249318,-0.047551509,0.086560844,,-0.657701083,0.001249318,,,,,,
-0.658043774,0.001022708,0.030106716,-0.095219022,,-0.658043774,0.001022708,,,,,,
-0.658140887,0.000410539,-0.034678231,0.062133972,,-0.658140887,0.000410539,,,,,,
-0.658570206,0.000625999,0.013014069,-0.049644493,,-0.658570206,0.000625999,,,,,,
-0.658418625,-0.000401989,-0.005332934,-0.002667382,,-0.658418625,-0.000401989,,,,,,
-0.658434942,-0.000944247,0.004490817,-0.024234014,,-0.658434942,-0.000944247,,,,,,
-0.658299661,-0.001771454,0.002302164,-0.017398358,,-0.658299661,-0.001771454,,,,,,
-0.658424132,-0.001944012,-0.008477573,0.008349987,,-0.658424132,-0.001944012,,,,,,
-0.657862663,-0.003733717,0.036406973,-0.096634369,,-0.657862663,-0.003733717,,,,,,
-0.656797776,-0.006620573,0.016980521,-0.049015813,,-0.656797776,-0.006620573,,,,,,
-0.656508471,-0.007708274,-0.002417389,-0.006235559,,-0.656508471,-0.007708274,,,,,,
-0.656581709,-0.008117324,-0.001248259,-0.014185775,,-0.656581709,-0.008117324,,,,,,
-0.656754883,-0.008500008,-0.007385306,-0.005165781,,-0.656754883,-0.008500008,,,,,,
-0.657719813,-0.007258348,-0.040761738,0.066430369,,-0.657719813,-0.007258348,,,,,,
-0.658333907,-0.00715366,0.009838863,-0.059298222,,-0.658333907,-0.00715366,,,,,,
-0.658643127,-0.00791887,-0.025145979,0.019696078,,-0.658643127,-0.00791887,,,,,,
-0.658739227,-0.009397715,0.020179736,-0.092272159,,-0.658739227,-0.009397715,,,,,,
-0.659333209,-0.009852955,-0.04959207,0.067030495,,-0.659333209,-0.009852955,,,,,,
-0.660043043,-0.010375778,0.013840181,-0.090922628,,-0.660043043,-0.010375778,,,,,,
-0.661001194,-0.010537348,-0.061446359,0.080247075,,-0.661001194,-0.010537348,,,,,,
-0.661782447,-0.011501287,0.022050052,-0.125570226,,-0.661782447,-0.011501287,,,,,,
-0.66347669,-0.010539901,-0.106270225,0.169423203,,-0.66347669,-0.010539901,,,,,,
-0.665820333,-0.008568898,-0.011359203,-0.06694058,,-0.665820333,-0.008568898,,,,,,
-0.667193646,-0.009151507,-0.05711435,0.036145115,,-0.667193646,-0.009151507,,,,,,
-0.668864669,-0.009318041,-0.026568896,-0.043322492,,-0.668864669,-0.009318041,,,,,,
-0.671415709,-0.007660124,-0.100726723,0.124053941,,-0.671415709,-0.007660124,,,,,,
-0.675595343,-0.002583161,-0.10834793,0.130735823,,-0.675595343,-0.002583161,,,,,,
-0.679324336,0.001077473,-0.078310282,0.054193072,,-0.679324336,0.001077473,,,,,,
-0.682323269,0.002927111,-0.071702084,0.038899799,,-0.682323269,0.002927111,,,,,,
-0.685273541,0.004720075,-0.075829263,0.050940065,,-0.685273541,0.004720075,,,,,,
-0.687900806,0.005871655,-0.055634638,0.007528739,,-0.687900806,0.005871655,,,,,,
-0.690959388,0.008255747,-0.097167634,0.110628915,,-0.690959388,0.008255747,,,,,,
-0.693485008,0.00956064,-0.029408467,-0.042815443,,-0.693485008,0.00956064,,,,,,
-0.695398485,0.009825537,-0.066105112,0.05466409,,-0.695398485,0.009825537,,,,,,
-0.697514099,0.010928738,-0.039793316,0.001524257,,-0.697514099,0.010928738,,,,,,
-0.698918975,0.010781968,-0.030468183,-0.008732367,,-0.698918975,0.010781968,,,,,,
-0.699870705,0.010045044,-0.017139159,-0.027970876,,-0.699870705,0.010045044,,,,,,
-0.701188607,0.0106518,-0.04862426,0.057167456,,-0.701188607,0.0106518,,,,,,
-0.702328992,0.011221167,-0.008555915,-0.027311773,,-0.702328992,0.011221167,,,,,,
-0.703429555,0.012170376,-0.046320854,0.073468103,,-0.703429555,0.012170376,,,,,,
-0.702648308,0.009116901,0.08493327,-0.222345008,,-0.702648308,0.009116901,,,,,,
-0.700518576,0.003620185,0.021952191,-0.056098249,,-0.700518576,0.003620185,,,,,,
-0.701149303,0.005066289,-0.053205165,0.125981763,,-0.701149303,0.005066289,,,,,,
-0.701318412,0.005509664,0.044347578,-0.100334552,,-0.701318412,0.005509664,,,,,,
-0.699839568,0.002422864,0.029735085,-0.055309434,,-0.699839568,0.002422864,,,,,,
-0.697430256,-0.002515544,0.090598803,-0.190602979,,-0.697430256,-0.002515544,,,,,,
-0.695011971,-0.007134166,0.030666568,-0.043479298,,-0.695011971,-0.007134166,,,,,,
-0.694310096,-0.007699561,0.004540112,0.01422734,,-0.694310096,-0.007699561,,,,,,
-0.693691835,-0.0082791,0.026288467,-0.042479351,,-0.693691835,-0.0082791,,,,,,
-0.693452361,-0.008153523,-0.014160356,0.047436196,,-0.693452361,-0.008153523,,,,,,
-0.692425038,-0.010158188,0.065236623,-0.145205054,,-0.692425038,-0.010158188,,,,,,
-0.691337424,-0.012407525,-0.010504292,0.029655003,,-0.691337424,-0.012407525,,,,,,
-0.691009882,-0.013201127,0.02673164,-0.068043891,,-0.691009882,-0.013201127,,,,,,
-0.691532942,-0.012334397,-0.052594266,0.108907731,,-0.691532942,-0.012334397,,,,,,
-0.692492324,-0.010967529,0.004345316,-0.038092498,,-0.692492324,-0.010967529,,,,,,
-0.694353668,-0.007854917,-0.09707989,0.190937002,,-0.694353668,-0.007854917,,,,,,
-0.695681875,-0.00651403,0.030107507,-0.118988122,,-0.695681875,-0.00651403,,,,,,
-0.696296132,-0.006979408,-0.060443903,0.092459617,,-0.696296132,-0.006979408,,,,,,
-0.697617434,-0.006042853,-0.005874284,-0.043411314,,-0.697617434,-0.006042853,,,,,,
-0.698842134,-0.005496193,-0.055176515,0.069171478,,-0.698842134,-0.005496193,,,,,,
-0.700358021,-0.00449037,-0.020787495,-0.017381765,,-0.700358021,-0.00449037,,,,,,
-0.702470038,-0.002219468,-0.084606747,0.129201678,,-0.702470038,-0.002219468,,,,,,
-0.704715742,0.000137765,-0.027966131,-0.008792229,,-0.704715742,0.000137765,,,,,,
-0.706339363,0.001011445,-0.053128901,0.051752027,,-0.706339363,0.001011445,,,,,,
-0.707838879,0.001611632,-0.021985081,-0.020536919,,-0.707838879,0.001611632,,,,,,
-0.708272037,-0.000173947,0.00028098,-0.06839241,,-0.708272037,-0.000173947,,,,,,
-0.709171134,-0.000678881,-0.045035865,0.041401399,,-0.709171134,-0.000678881,,,,,,
-0.709873747,-0.001621796,0.009703045,-0.08682389,,-0.709873747,-0.001621796,,,,,,
-0.711274299,-0.000813718,-0.079382663,0.124239005,,-0.711274299,-0.000813718,,,,,,
-0.712558665,-0.000386813,0.014768517,-0.099461336,,-0.712558665,-0.000386813,,,,,,
-0.712574297,-0.002818598,-0.015368777,-0.023759353,,-0.712574297,-0.002818598,,,,,,
-0.714050719,-0.001746825,-0.058301847,0.076075612,,-0.714050719,-0.001746825,,,,,,
-0.715628723,-0.000550374,-0.020780197,-0.014650572,,-0.715628723,-0.000550374,,,,,,
-0.716941292,2.70E-05,-0.044761259,0.042781481,,-0.716941292,2.70E-05,,,,,,
-0.718643118,0.001517728,-0.040379852,0.03221936,,-0.718643118,0.001517728,,,,,,
-0.720215647,0.002731913,-0.038278644,0.028792901,,-0.720215647,0.002731913,,,,,,
-0.72162534,0.003650302,-0.032245806,0.017487105,,-0.72162534,0.003650302,,,,,,
-0.721999688,0.002284627,0.013379356,-0.084524203,,-0.721999688,0.002284627,,,,,,
-0.722465974,0.001409731,-0.036463285,0.038758825,,-0.722465974,0.001409731,,,,,,
-0.723719257,0.002495849,-0.026263418,0.016111011,,-0.723719257,0.002495849,,,,,,
-0.724998666,0.003736471,-0.037682721,0.045734925,,-0.724998666,0.003736471,,,,,,
-0.726509658,0.005626749,-0.037901808,0.049120564,,-0.726509658,0.005626749,,,,,,
-0.727363282,0.006123049,-0.004916441,-0.023119222,,-0.727363282,0.006123049,,,,,,
-0.728117216,0.006670959,-0.032667908,0.049545643,,-0.728117216,0.006670959,,,,,,
-0.727868977,0.005111998,0.044808472,-0.125198458,,-0.727868977,0.005111998,,,,,,
-0.727381778,0.003415478,-0.020133451,0.03759426,,-0.727381778,0.003415478,,,,,,
-0.726323269,0.000607111,0.072748291,-0.175404625,,-0.726323269,0.000607111,,,,,,
-0.725222401,-0.001948066,-0.017273078,0.043843855,,-0.725222401,-0.001948066,,,,,,
-0.727021149,0.002350953,-0.072535657,0.170104,,-0.727021149,0.002350953,,,,,,
-0.727135239,0.002523276,0.06626185,-0.156566766,,-0.727135239,0.002523276,,,,,,
-0.726457741,0.001121472,-0.03194533,0.08261543,,-0.726457741,0.001121472,,,,,,
-0.725994315,0.00031264,0.054782297,-0.120190401,,-0.725994315,0.00031264,,,,,,
-0.725671559,4.31E-05,-0.038252979,0.103317923,,-0.725671559,4.31E-05,,,,,,
-0.724618391,-0.001951676,0.090430164,-0.198948102,,-0.724618391,-0.001951676,,,,,,
-0.723958259,-0.002781657,-0.056799431,0.152031289,,-0.723958259,-0.002781657,,,,,,
-0.72338708,-0.00353888,0.084791805,-0.18501053,,-0.72338708,-0.00353888,,,,,,
-0.722369647,-0.005220479,-0.033398053,0.096376509,,-0.722369647,-0.005220479,,,,,,
-0.722187615,-0.00508651,0.042180878,-0.086912644,,-0.722187615,-0.00508651,,,,,,
-0.722410897,-0.004060157,-0.052981827,0.135120784,,-0.722410897,-0.004060157,,,,,,
-0.72271365,-0.003094521,0.037446938,-0.083375538,,-0.72271365,-0.003094521,,,,,,
-0.722209572,-0.004041505,-0.012019876,0.034074759,,-0.722209572,-0.004041505,,,,,,
-0.722249217,-0.00379087,0.00993834,-0.020674358,,-0.722249217,-0.00379087,,,,,,
-0.722315686,-0.003548474,-0.013175193,0.032054594,,-0.722315686,-0.003548474,,,,,,
-0.721486833,-0.005510627,0.054382217,-0.128171731,,-0.721486833,-0.005510627,,,,,,
-0.720187591,-0.008523667,0.010822798,-0.024650732,,-0.720187591,-0.008523667,,,,,,
-0.71964112,-0.009876451,0.016498939,-0.042996596,,-0.71964112,-0.009876451,,,,,,
-0.720475088,-0.008202901,-0.057940914,0.124510725,,-0.720475088,-0.008202901,,,,,,
-0.721473902,-0.006560787,0.007683937,-0.039617904,,-0.721473902,-0.006560787,,,,,,
-0.721866033,-0.006555842,-0.027154031,0.038692743,,-0.721866033,-0.006555842,,,,,,
-0.722427026,-0.006368315,-0.001014129,-0.028279503,,-0.722427026,-0.006368315,,,,,,
-0.721826322,-0.009059271,0.030972726,-0.105667541,,-0.721826322,-0.009059271,,,,,,
-0.721366462,-0.011487869,-0.007774778,-0.017583938,,-0.721366462,-0.011487869,,,,,,
-0.721659707,-0.01239528,-0.006883872,-0.027825918,,-0.721659707,-0.01239528,,,,,,
-0.722744663,-0.011780178,-0.047226857,0.057427319,,-0.722744663,-0.011780178,,,,,,
-0.723865149,-0.011528875,-0.00897435,-0.043310533,,-0.723865149,-0.011528875,,,,,,
-0.725500179,-0.01040843,-0.072554984,0.097454098,,-0.725500179,-0.01040843,,,,,,
-0.727819884,-0.008136087,-0.043613143,0.017815698,,-0.727819884,-0.008136087,,,,,,
-0.729662926,-0.007329948,-0.048545989,0.022582244,,-0.729662926,-0.007329948,,,,,,
-0.731245986,-0.007394641,-0.030686761,-0.025120425,,-0.731245986,-0.007394641,,,,,,
-0.733745581,-0.00549842,-0.09408358,0.118176939,,-0.733745581,-0.00549842,,,,,,
-0.737366278,-0.001297714,-0.08708137,0.093095597,,-0.737366278,-0.001297714,,,,,,
-0.740258072,0.000951255,-0.057680247,0.020895364,,-0.740258072,0.000951255,,,,,,
-0.743889389,0.004916001,-0.123700862,0.175842165,,-0.743889389,0.004916001,,,,,,
-0.747485662,0.008722628,-0.056467796,0.017643209,,-0.747485662,0.008722628,,,,,,
-0.750302101,0.010907873,-0.084275338,0.090977911,,-0.750302101,0.010907873,,,,,,
-0.751858058,0.010432264,0.006133935,-0.111818106,,-0.751858058,0.010432264,,,,,,
-0.752837843,0.009167443,-0.054827182,0.045966003,,-0.752837843,0.009167443,,,,,,
-0.754728002,0.010448253,-0.039757221,0.018751319,,-0.754728002,0.010448253,,,,,,
-0.75660459,0.012072488,-0.054033884,0.062152645,,-0.75660459,0.012072488,,,,,,
-0.757340423,0.011407594,0.016984399,-0.093204622,,-0.757340423,0.011407594,,,,,,
-0.757122267,0.009096335,-0.005911833,-0.023862311,,-0.757122267,0.009096335,,,,,,
-0.757949429,0.009748201,-0.035325389,0.05541077,,-0.757949429,0.009748201,,,,,,
-0.758580664,0.010285902,0.003606855,-0.02717375,,-0.758580664,0.010285902,,,,,,
-0.757695301,0.007710482,0.040584689,-0.101017484,,-0.757695301,0.007710482,,,,,,
-0.757342191,0.006922335,-0.022638351,0.059060858,,-0.757342191,0.006922335,,,,,,
-0.756491563,0.005267412,0.064859762,-0.139180347,,-0.756491563,0.005267412,,,,,,
-0.754789522,0.002061738,0.020507367,-0.023487857,,-0.754789522,0.002061738,,,,,,
-0.753947018,0.001162935,0.021638826,-0.021662457,,-0.753947018,0.001162935,,,,,,
-0.75241868,-0.001182102,0.054699669,-0.094974654,,-0.75241868,-0.001182102,,,,,,
-0.751095422,-0.002848344,0.011678943,0.009754272,,-0.751095422,-0.002848344,,,,,,
-0.749362309,-0.00545603,0.074775167,-0.138460024,,-0.749362309,-0.00545603,,,,,,
-0.74708922,-0.009239489,0.039107457,-0.052775389,,-0.74708922,-0.009239489,,,,,,
-0.74635751,-0.00948474,-0.002356181,0.039084772,,-0.74635751,-0.00948474,,,,,,
-0.746023164,-0.009109503,0.018966464,-0.019376333,,-0.746023164,-0.009109503,,,,,,
-0.744528941,-0.011724801,0.055643277,-0.110567247,,-0.744528941,-0.011724801,,,,,,
-0.743841055,-0.012615671,-0.020927371,0.063235952,,-0.743841055,-0.012615671,,,,,,
-0.743176803,-0.013870073,0.053845923,-0.123429318,,-0.743176803,-0.013870073,,,,,,
-0.742205722,-0.016133618,-0.005014441,0.007815807,,-0.742205722,-0.016133618,,,,,,
-0.742750233,-0.015289297,-0.022179732,0.034171839,,-0.742750233,-0.015289297,,,,,,
-0.744191408,-0.012910239,-0.049838504,0.084511051,,-0.744191408,-0.012910239,,,,,,
-0.745520212,-0.011380934,-0.016787905,-0.006379396,,-0.745520212,-0.011380934,,,,,,
-0.745838827,-0.012634953,0.000800128,-0.055845612,,-0.745838827,-0.012634953,,,,,,
-0.746376966,-0.013677205,-0.02758151,0.002637661,,-0.746376966,-0.013677205,,,,,,
-0.747954107,-0.01268505,-0.051217535,0.046511759,,-0.747954107,-0.01268505,,,,,,
-0.750083232,-0.010886658,-0.055278282,0.04381205,,-0.750083232,-0.010886658,,,,,,
-0.753197933,-0.00723187,-0.100367809,0.1382634,,-0.753197933,-0.00723187,,,,,,
-0.755781,-0.00530031,-0.029130203,-0.038647077,,-0.755781,-0.00530031,,,,,,
-0.758772269,-0.002594841,-0.120126004,0.171336917,,-0.758772269,-0.002594841,,,,,,
-0.762250085,0.000955489,-0.054118801,0.009331764,,-0.762250085,0.000955489,,,,,,
-0.764881266,0.002460186,-0.077375394,0.065376396,,-0.764881266,0.002460186,,,,,,
-0.767731055,0.004509248,-0.065205343,0.03791154,,-0.767731055,0.004509248,,,,,,
-0.77043053,0.006314043,-0.069782352,0.052485328,,-0.77043053,0.006314043,,,,,,
-0.773282384,0.008648036,-0.072840215,0.064519331,,-0.773282384,0.008648036,,,,,,
-0.776438369,0.011919865,-0.084969663,0.099232067,,-0.776438369,0.011919865,,,,,,
-0.779076878,0.014255663,-0.04714639,0.019243137,,-0.779076878,0.014255663,,,,,,
-0.781486366,0.016525015,-0.073250442,0.093588418,,-0.781486366,0.016525015,,,,,,
-0.783700221,0.018829021,-0.037616837,0.023150628,,-0.783700221,0.018829021,,,,,,
-0.78375148,0.016703454,0.034833321,-0.12760388,,-0.78375148,0.016703454,,,,,,
-0.784255857,0.016514055,-0.05963431,0.114487329,,-0.784255857,0.016514055,,,,,,
-0.78510893,0.017720465,0.016663974,-0.051426683,,-0.78510893,0.017720465,,,,,,
-0.78401584,0.015073648,0.037990124,-0.081006269,,-0.78401584,0.015073648,,,,,,
-0.783079795,0.013591707,0.008988043,0.005324178,,-0.783079795,0.013591707,,,,,,
-0.781742667,0.011789511,0.057730294,-0.094307918,,-0.781742667,0.011789511,,,,,,
-0.780473778,0.010798977,0.005967973,0.042540163,,-0.780473778,0.010798977,,,,,,
-0.778143443,0.007785773,0.110206835,-0.190335416,,-0.778143443,0.007785773,,,,,,
-0.774238423,0.001721245,0.085297961,-0.115254855,,-0.774238423,0.001721245,,,,,,
-0.771897595,-0.000198443,0.032011093,0.016901909,,-0.771897595,-0.000198443,,,,,,
-0.769484219,-0.002167191,0.088472544,-0.113790081,,-0.769484219,-0.002167191,,,,,,
-0.766903098,-0.004366775,0.040829159,0.00163227,,-0.766903098,-0.004366775,,,,,,
-0.76513924,-0.004659017,0.047339909,-0.016041857,,-0.76513924,-0.004659017,,,,,,
-0.762668348,-0.006691768,0.076128658,-0.084985036,,-0.762668348,-0.006691768,,,,,,
-0.760440373,-0.008181481,0.035464583,0.008787819,,-0.760440373,-0.008181481,,,,,,
-0.758987252,-0.008039727,0.037172256,-0.001520656,,-0.758987252,-0.008039727,,,,,,
-0.756774193,-0.009917521,0.073365963,-0.091414984,,-0.756774193,-0.009917521,,,,,,
-0.755448763,-0.009861524,-0.006777482,0.091487587,,-0.755448763,-0.009861524,,,,,,
-0.755329252,-0.007362081,0.012605,0.03484071,,-0.755329252,-0.007362081,,,,,,
-0.752422495,-0.011738047,0.132331824,-0.250277217,,-0.752422495,-0.011738047,,,,,,
-0.750543739,-0.013677079,-0.037663659,0.146979208,,-0.750543739,-0.013677079,,,,,,
-0.750584392,-0.011604447,0.03526756,-0.040132537,,-0.750584392,-0.011604447,,,,,,
-0.749228677,-0.013222322,0.03255273,-0.041085707,,-0.749228677,-0.013222322,,,,,,
-0.748483285,-0.013731641,0.004826733,0.014674589,,-0.748483285,-0.013731641,,,,,,
-0.74878096,-0.012231896,-0.019660693,0.05993813,,-0.74878096,-0.012231896,,,,,,
-0.748643549,-0.01225477,0.026328141,-0.059310089,,-0.748643549,-0.01225477,,,,,,
-0.749587344,-0.010082334,-0.073173384,0.165021481,,-0.749587344,-0.010082334,,,,,,
-0.750329988,-0.008923742,0.0355562,-0.102854851,,-0.750329988,-0.008923742,,,,,,
-0.750744583,-0.008761933,-0.055923416,0.107825181,,-0.750744583,-0.008761933,,,,,,
-0.752161535,-0.00661159,-0.015150662,0.001716177,,-0.752161535,-0.00661159,,,,,,
-0.752898991,-0.006327704,-0.02170846,0.01237438,,-0.752898991,-0.006327704,,,,,,
-0.753569717,-0.006394171,-0.011873169,-0.015300396,,-0.753569717,-0.006394171,,,,,,
-0.754173434,-0.006775612,-0.018284028,-0.004021537,,-0.754173434,-0.006775612,,,,,,
-0.755591352,-0.005417714,-0.052509265,0.07107067,,-0.755591352,-0.005417714,,,,,,
-0.756586833,-0.005305752,0.00250127,-0.063440925,,-0.756586833,-0.005305752,,,,,,
-0.757362915,-0.005792241,-0.041119824,0.037505161,,-0.757362915,-0.005792241,,,,,,
-0.759201868,-0.003951612,-0.050835604,0.054646547,,-0.759201868,-0.003951612,,,,,,
-0.760050794,-0.004639268,0.008159204,-0.087053907,,-0.760050794,-0.004639268,,,,,,
-0.760953813,-0.005206045,-0.053049499,0.05645138,,-0.760953813,-0.005206045,,,,,,
-0.762986087,-0.003281383,-0.04863124,0.040415544,,-0.762986087,-0.003281383,,,,,,
-0.764231994,-0.003374605,-0.013807423,-0.043837279,,-0.764231994,-0.003374605,,,,,,
-0.766165745,-0.001877668,-0.082633626,0.116593144,,-0.766165745,-0.001877668,,,,,,
